-0.004954187730441054	-0.001932175147731682	0.0003087757815942689	0.0002330707942427105	-0.001810204053900699	-0.001109241892045643	0.0003707304205875111	-0.000110538916408699	-0.007190952700747696	-0.003915387763413006	0.0003866500934427166	-1.26605618033474e-05
-0.005464074502788518	-0.002317048969089283	0.0003087757815942689	0.0002330707942427105	-0.001145857157921606	-0.001307327028637978	0.0003707304205875111	-0.000110538916408699	-0.006850286507925893	-0.003926542617534806	0.0003866500934427166	-1.26605618033474e-05
-0.004954189557654864	-0.001932176858894505	0.0003343798043738166	-0.0001945580445286829	-0.001810199970049955	-0.001109252766358829	0.000386442168558642	-1.79179362154564e-05	-0.007190954496428148	-0.003915398323183439	0.0003763389202321224	8.960166244103128e-05
-0.004473397582300906	-0.002211924455269604	0.0003343798043738166	-0.0001945580445286829	-0.001952556927155527	-0.001102652185250505	0.000386442168558642	-1.79179362154564e-05	-0.007796085454115337	-0.004059472552258248	0.0003763389202321224	8.960166244103128e-05
-0.004954185903227298	-0.001932173436568901	8.37972698060672e-05	-0.0003776931400356447	-0.001810208137751373	-0.001109231017732706	0.0001070109377529707	0.0003717825541975315	-0.007190950905067287	-0.003915377203642809	6.676237577522483e-05	-0.000381073686791151
-0.005071270681658455	-0.001404446009191027	8.37972698060672e-05	-0.0003776931400356447	-0.00200549097691681	-0.001787692063494897	0.0001070109377529707	0.0003717825541975315	-0.007070144093364275	-0.004604931710812207	6.676237577522483e-05	-0.000381073686791151
-0.004353157099692778	-0.002281917386052906	0.0003087022558191382	0.0002331681809794226	-0.001988147849081301	-0.00110099963792204	0.0003707294796772968	-0.0001105420723703367	-0.00794741298665895	-0.004095496249985175	0.0003866453857221737	-1.280354171254789e-05
-0.00499277878408623	-0.002521112379144944	0.0003850752965331258	3.709087284129836e-05	-0.00133808358656537	-0.001281229929622874	0.000375074204744121	-9.475697944823156e-05	-0.007412657992833332	-0.004050928698135753	0.0003829972464430964	5.451605057228805e-05
-0.005608887136957563	-0.002402901538563776	0.0003279951006375974	-0.0002051398558941088	-0.0009748907309388016	-0.001356995652964835	0.0003868520337666912	-2.017809563874974e-06	-0.006743128246339811	-0.003924067081378879	0.0003759460163580872	9.123631813058182e-05
-0.005827438710168706	-0.001999301345979559	4.20826298386497e-05	0.0003845825193627113	-0.001118556342116689	-0.001282467175491755	0.0003640484335379463	-0.0001308784518783582	-0.006345714357014851	-0.003792020502032298	0.0003211641589902491	0.0002156784924290086
